,,,,externalizing,externalizing,externalizing,externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing
,,,,alpha,alpha,delta,delta,alpha,alpha,beta,beta,gamma,gamma,delta,delta
,,,,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched
generation,learning_step,game_round,metric,,,,,,,,,,,,
0,0,0,shares,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
0,0,0,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
0,0,1,shares,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0625,0.1875,0.0625,0.1875,0.0625,0.1875
0,0,1,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
0,0,2,shares,0.0,0.0,0.0,0.0,0.109375,0.140625,0.109375,0.140625,0.109375,0.140625,0.109375,0.140625
0,0,2,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
0,0,3,shares,0.0,0.0,0.0,0.0,0.14453125,0.10546875,0.14453125,0.10546875,0.14453125,0.10546875,0.14453125,0.10546875
0,0,3,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
0,1,0,shares,0.0,0.0,0.0,0.0,0.0,0.21940104166666666,0.0,0.38606770833333337,0.0,0.11393229166666666,0.0,0.2805989583333333
0,1,0,payoffs,2.0,0.6666666666666666,1.0,1.6666666666666667,2.0,0.6666666666666666,3.0,1.6666666666666667,0.0,0.6666666666666666,1.0,1.6666666666666667
0,1,1,shares,0.0,0.0,0.0,0.0,0.0481368170844184,0.17126422458224827,0.043985578748914934,0.3420821295844184,0.043985578748914934,0.06994671291775173,0.07873577541775173,0.20186318291558158
0,1,1,payoffs,2.0,0.6144278606965174,1.0,1.6144278606965174,2.0,0.6144278606965174,3.0,1.6144278606965174,0.0,0.6144278606965174,1.0,1.6144278606965174
0,1,2,shares,0.0,0.0,0.0,0.0,0.08549426615491713,0.13390677551174954,0.074460430744724,0.31160727758860934,0.074460430744724,0.039471860921942666,0.13063467403418577,0.14996428429914754
0,1,2,payoffs,2.0,0.5461172762589414,1.0,1.5461172762589415,2.0,0.5461172762589414,3.0,1.5461172762589415,0.0,0.5461172762589414,1.0,1.5461172762589415
0,1,3,shares,0.0,0.0,0.0,0.0,0.11373431486323543,0.10566672680343124,0.09383158639718027,0.29223612193615306,0.09383158639718027,0.02010070526948639,0.1660536511835876,0.11454530714974573
0,1,3,payoffs,2.0,0.47232260265940684,1.0,1.4723226026594067,2.0,0.47232260265940684,3.0,1.4723226026594067,0.0,0.47232260265940684,1.0,1.4723226026594067
0,2,0,shares,0.0,0.0,0.0,0.0,0.0,0.16298723538254306,0.0,0.5146112122131352,0.0,0.028121691167935378,0.0,0.29427986123638633
0,2,0,payoffs,2.0,0.3822178531009569,1.0,1.382217853100957,2.0,0.3822178531009569,3.0,1.382217853100957,0.0,0.3822178531009569,1.0,1.382217853100957
0,2,1,shares,0.0,0.0,0.0,0.0,0.026564838897644497,0.13642239648489857,0.014471737581414644,0.5001394746317206,0.014471737581414644,0.013649953586520734,0.08660063672930679,0.20767922450707954
0,2,1,payoffs,2.0,0.34986342428814704,1.0,1.349863424288147,2.0,0.34986342428814704,3.0,1.349863424288147,0.0,0.34986342428814704,1.0,1.349863424288147
0,2,2,shares,0.0,0.0,0.0,0.0,0.04825881773075663,0.11472841765178643,0.022429485388428975,0.49218172682470623,0.02242948538842898,0.005692205779506399,0.13687585562985172,0.1574040056065346
0,2,2,payoffs,2.0,0.31277825829476935,1.0,1.3127782582947694,2.0,0.31277825829476935,3.0,1.3127782582947694,0.0,0.31277825829476935,1.0,1.3127782582947694
0,2,3,shares,0.0,0.0,0.0,0.0,0.06535297509279353,0.09763426028974953,0.026067896485517623,0.4885433157276176,0.026067896485517626,0.0020537946824177515,0.16905224065881524,0.12522762057757109
0,2,3,payoffs,2.0,0.27944999275624444,1.0,1.2794499927562444,2.0,0.27944999275624444,3.0,1.2794499927562444,0.0,0.27944999275624444,1.0,1.2794499927562444
0,3,0,shares,0.0,0.0,0.0,0.0,0.0,0.09519438971699253,0.0,0.597452570366301,0.0,0.003752503790186947,0.0,0.30360053612651955
0,3,0,payoffs,2.0,0.19789378701435897,1.0,1.1978937870143591,2.0,0.19789378701435897,3.0,1.1978937870143591,0.0,0.19789378701435897,1.0,1.1978937870143591
0,3,1,shares,0.0,0.0,0.0,0.0,0.009061971833590652,0.08613241788340187,0.002241943034756478,0.5952106273315445,0.002241943034756478,0.0015105607554304692,0.0921732855363101,0.21142725059020945
0,3,1,payoffs,2.0,0.1960077261989218,1.0,1.1960077261989217,2.0,0.1960077261989218,3.0,1.1960077261989217,0.0,0.1960077261989218,1.0,1.1960077261989217
0,3,2,shares,0.0,0.0,0.0,0.0,0.017357792275251145,0.07783659744174137,0.0032473339119805933,0.5942052364543204,0.0032473339119805933,0.0005051698782063537,0.1421592401323389,0.16144129599418064
0,3,2,payoffs,2.0,0.18787258128608947,1.0,1.1878725812860895,2.0,0.18787258128608947,3.0,1.1878725812860895,0.0,0.18787258128608947,1.0,1.1878725812860895
0,3,3,shares,0.0,0.0,0.0,0.0,0.024622325726127867,0.07057206399086466,0.0036072605284721533,0.5938453098378289,0.0036072605284721533,0.0001452432617147937,0.17341062826274428,0.13018990786377527
